차종,차량명,연식,주행거리,가격
넥쏘,현대 넥쏘 프리미엄,19년 5월식,"106,207km","1,550만원"
넥쏘,현대 넥쏘 프리미엄,21년 4월식(22년형),"88,308km","1,800만원"
넥쏘,현대 넥쏘 프리미엄,23년 4월식(24년형),"70,352km","2,150만원"
넥쏘,현대 넥쏘 프리미엄,21년 2월식(22년형),"74,542km","1,920만원"
넥쏘,현대 넥쏘 프리미엄,18년 11월식(19년형),"81,440km","1,530만원"
넥쏘,현대 넥쏘 프리미엄,20년 6월식,"81,191km","1,750만원"
넥쏘,현대 넥쏘 프리미엄,19년 6월식,"99,498km","1,570만원"
넥쏘,현대 넥쏘 프리미엄,21년 8월식(22년형),"83,877km","1,570만원"
니로,기아 니로 EV 노블레스 세부등급 없음,19년 4월식,"206,654km","1,450만원"
니로,기아 니로 EV 노블레스 세부등급 없음,21년 3월식,"59,635km","2,210만원"
니로,기아 니로 EV 노블레스 세부등급 없음,21년 5월식(22년형),"41,598km","2,250만원"
니로,기아 니로 EV 노블레스 세부등급 없음,21년 3월식,"28,070km","2,390만원"
니로,기아 니로 EV 노블레스 세부등급 없음,21년 3월식,"32,957km","2,280만원"
니로,기아 니로 EV 노블레스 세부등급 없음,21년 7월식(22년형),"16,954km","2,550만원"
니로,기아 니로 EV 프레스티지 세부등급 없음,21년 7월식(22년형),"29,011km","2,470만원"
니로,기아 니로 노블레스,18년 11월식,"121,342km","1,480만원"
니로,기아 니로 노블레스,16년 5월식(17년형),"130,096km","1,260만원"
니로,기아 니로 노블레스,16년 11월식(17년형),"125,478km","1,460만원"
니로,기아 니로 노블레스,16년 4월식(17년형),"86,695km","1,590만원"
니로,기아 니로 노블레스,16년 7월식(17년형),"54,957km","1,650만원"
니로,기아 니로 노블레스,17년 6월식(18년형),"131,305km","1,370만원"
니로,기아 니로 노블레스,17년 4월식,"43,530km","1,670만원"
니로,기아 니로 노블레스,17년 5월식,"126,010km","1,290만원"
니로,기아 니로 노블레스,16년 6월식(17년형),"134,799km","1,320만원"
니로,기아 니로 노블레스,16년 4월식(17년형),"80,646km","1,470만원"
니로,기아 니로 노블레스,18년 10월식,"101,500km","1,640만원"
니로,기아 니로 노블레스,17년 6월식(18년형),"88,997km","1,440만원"
니로,기아 니로 노블레스,17년 5월식,"122,693km","1,410만원"
니로,기아 니로 노블레스,16년 12월식(17년형),"90,400km","1,470만원"
니로,기아 니로 노블레스,16년 12월식(17년형),"101,052km","1,530만원"
니로,기아 니로 럭셔리,18년 8월식,"113,063km","1,140만원"
니로,기아 니로 럭셔리,18년 3월식,"142,028km","1,210만원"
니로,기아 니로 럭셔리,18년 4월식,"80,446km","1,390만원"
니로,기아 니로 럭셔리,16년 9월식(17년형),"88,181km","1,290만원"
니로,기아 니로 럭셔리,16년 5월식(17년형),"121,590km","1,150만원"
니로,기아 니로 럭셔리,18년 7월식,"94,220km","1,370만원"
니로,기아 니로 프레스티지,17년 10월식(18년형),"78,121km","1,490만원"
니로,기아 니로 프레스티지,17년 10월식(18년형),"120,876km","1,250만원"
니로,기아 니로 프레스티지,18년 10월식,"98,451km","1,420만원"
니로,기아 니로 프레스티지,18년 5월식,"113,647km","1,440만원"
니로,기아 니로 프레스티지,16년 4월식(17년형),"80,086km","1,470만원"
